Year,Type,OdName,AreaName,RegName,DevName,Count
2011,Emigrants,Andorra,Europe,Southern Europe,Developed regions,0
2011,Emigrants,Angola,Africa,Middle Africa,Developing regions,0
2011,Emigrants,Anguilla,Latin America and the Caribbean,Caribbean,Developing regions,0
2011,Emigrants,Antigua and Barbuda,Latin America and the Caribbean,Caribbean,Developing regions,1
2011,Emigrants,Argentina,Latin America and the Caribbean,South America,Developing regions,162
2011,Emigrants,Armenia,Asia,Western Asia,Developing regions,1
2011,Emigrants,Aruba,Latin America and the Caribbean,Caribbean,Developing regions,3
2011,Emigrants,Australia,Oceania,Australia and New Zealand,Developed regions,51054
2011,Emigrants,Austria,Europe,Western Europe,Developed regions,97
2011,Emigrants,Azerbaijan,Asia,Western Asia,Developing regions,0
2011,Emigrants,Bahamas,Latin America and the Caribbean,Caribbean,Developing regions,1
2011,Emigrants,Bahrain,Asia,Western Asia,Developing regions,22
2011,Emigrants,Bangladesh,Asia,Southern Asia,Developing regions,38
2011,Emigrants,Barbados,Latin America and the Caribbean,Caribbean,Developing regions,3
2011,Emigrants,Belarus,Europe,Eastern Europe,Developed regions,2
2011,Emigrants,Belgium,Europe,Western Europe,Developed regions,82
2011,Emigrants,Belize,Latin America and the Caribbean,Central America,Developing regions,0
2011,Emigrants,Benin,Africa,Western Africa,Developing regions,0
2011,Emigrants,Bermuda,Northern America,Northern America,Developed regions,11
2011,Emigrants,Bhutan,Asia,Southern Asia,Developing regions,0
2011,Emigrants,Bolivia (Plurinational State of),Latin America and the Caribbean,South America,Developing regions,8
2011,Emigrants,Bosnia and Herzegovina,Europe,Southern Europe,Developed regions,0
2011,Emigrants,Botswana,Africa,Southern Africa,Developing regions,3
2011,Emigrants,Brazil,Latin America and the Caribbean,South America,Developing regions,340
2011,Emigrants,British Virgin Islands,Latin America and the Caribbean,Caribbean,Developing regions,1
2011,Emigrants,Brunei Darussalam,Asia,South-Eastern Asia,Developing regions,62
2011,Emigrants,Bulgaria,Europe,Eastern Europe,Developed regions,8
2011,Emigrants,Burkina Faso,Africa,Western Africa,Developing regions,0
2011,Emigrants,Burundi,Africa,Eastern Africa,Developing regions,2
2011,Emigrants,Cabo Verde,Africa,Western Africa,Developing regions,0
2011,Emigrants,Cambodia,Asia,South-Eastern Asia,Developing regions,96
2011,Emigrants,Cameroon,Africa,Middle Africa,Developing regions,4
2011,Emigrants,Canada,Northern America,Northern America,Developed regions,1521
2011,Emigrants,Cayman Islands,Latin America and the Caribbean,Caribbean,Developing regions,14
2011,Emigrants,Central African Republic,Africa,Middle Africa,Developing regions,0
2011,Emigrants,Chad,Africa,Middle Africa,Developing regions,0
2011,Emigrants,Chile,Latin America and the Caribbean,South America,Developing regions,254
2011,Emigrants,China,Asia,Eastern Asia,Developing regions,2713
2011,Emigrants,"China, Hong Kong Special Administrative Region",Asia,Eastern Asia,Developing regions,430
2011,Emigrants,"China, Macao Special Administrative Region",Asia,Eastern Asia,Developing regions,10
2011,Emigrants,Colombia,Latin America and the Caribbean,South America,Developing regions,19
2011,Emigrants,Comoros,Africa,Eastern Africa,Developing regions,0
2011,Emigrants,Congo,Africa,Middle Africa,Developing regions,1
2011,Emigrants,Cook Islands,Oceania,Polynesia,Developing regions,301
2011,Emigrants,Costa Rica,Latin America and the Caribbean,Central America,Developing regions,17
2011,Emigrants,Côte d'Ivoire,Africa,Western Africa,Developing regions,0
2011,Emigrants,Croatia,Europe,Southern Europe,Developed regions,9
2011,Emigrants,Cuba,Latin America and the Caribbean,Caribbean,Developing regions,1
2011,Emigrants,Cyprus,Asia,Western Asia,Developing regions,11
2011,Emigrants,Czech Republic,Europe,Eastern Europe,Developed regions,147
2011,Emigrants,Democratic People's Republic of Korea,Asia,Eastern Asia,Developing regions,0
2011,Emigrants,Democratic Republic of the Congo,Africa,Middle Africa,Developing regions,0
2011,Emigrants,Denmark,Europe,Northern Europe,Developed regions,110
2011,Emigrants,Djibouti,Africa,Eastern Africa,Developing regions,1
2011,Emigrants,Dominica,Latin America and the Caribbean,Caribbean,Developing regions,0
2011,Emigrants,Dominican Republic,Latin America and the Caribbean,Caribbean,Developing regions,6
2011,Emigrants,Ecuador,Latin America and the Caribbean,South America,Developing regions,7
2011,Emigrants,Egypt,Africa,Northern Africa,Developing regions,45
2011,Emigrants,El Salvador,Latin America and the Caribbean,Central America,Developing regions,0
2011,Emigrants,Equatorial Guinea,Africa,Middle Africa,Developing regions,0
2011,Emigrants,Eritrea,Africa,Eastern Africa,Developing regions,0
2011,Emigrants,Estonia,Europe,Northern Europe,Developed regions,7
2011,Emigrants,Ethiopia,Africa,Eastern Africa,Developing regions,13
2011,Emigrants,Faeroe Islands,Europe,Northern Europe,Developed regions,2
2011,Emigrants,Falkland Islands (Malvinas),Latin America and the Caribbean,South America,Developing regions,1
2011,Emigrants,Fiji,Oceania,Melanesia,Developing regions,610
2011,Emigrants,Finland,Europe,Northern Europe,Developed regions,55
2011,Emigrants,France,Europe,Western Europe,Developed regions,740
2011,Emigrants,French Guiana,Latin America and the Caribbean,South America,Developing regions,0
2011,Emigrants,French Polynesia,Oceania,Polynesia,Developing regions,17
2011,Emigrants,Gabon,Africa,Middle Africa,Developing regions,2
2011,Emigrants,Gambia,Africa,Western Africa,Developing regions,1
2011,Emigrants,Georgia,Asia,Western Asia,Developing regions,3
2011,Emigrants,Germany,Europe,Western Europe,Developed regions,1074
2011,Emigrants,Ghana,Africa,Western Africa,Developing regions,9
2011,Emigrants,Gibraltar,Europe,Southern Europe,Developed regions,1
2011,Emigrants,Greece,Europe,Southern Europe,Developed regions,24
2011,Emigrants,Greenland,Northern America,Northern America,Developed regions,3
2011,Emigrants,Grenada,Latin America and the Caribbean,Caribbean,Developing regions,5
2011,Emigrants,Guadeloupe,Latin America and the Caribbean,Caribbean,Developing regions,0
2011,Emigrants,Guam,Oceania,Micronesia,Developing regions,4
2011,Emigrants,Guatemala,Latin America and the Caribbean,Central America,Developing regions,3
2011,Emigrants,Guinea,Africa,Western Africa,Developing regions,0
2011,Emigrants,Guinea-Bissau,Africa,Western Africa,Developing regions,0
2011,Emigrants,Guyana,Latin America and the Caribbean,South America,Developing regions,5
2011,Emigrants,Haiti,Latin America and the Caribbean,Caribbean,Developing regions,1
2011,Emigrants,Holy See,Europe,Southern Europe,Developed regions,0
2011,Emigrants,Honduras,Latin America and the Caribbean,Central America,Developing regions,4
2011,Emigrants,Hungary,Europe,Eastern Europe,Developed regions,44
2011,Emigrants,Iceland,Europe,Northern Europe,Developed regions,12
2011,Emigrants,India,Asia,Southern Asia,Developing regions,1348
2011,Emigrants,Indonesia,Asia,South-Eastern Asia,Developing regions,239
2011,Emigrants,Iran (Islamic Republic of),Asia,Southern Asia,Developing regions,14
2011,Emigrants,Iraq,Asia,Western Asia,Developing regions,8
2011,Emigrants,Ireland,Europe,Northern Europe,Developed regions,380
2011,Emigrants,Israel,Asia,Western Asia,Developing regions,80
2011,Emigrants,Italy,Europe,Southern Europe,Developed regions,132
2011,Emigrants,Jamaica,Latin America and the Caribbean,Caribbean,Developing regions,3
2011,Emigrants,Japan,Asia,Eastern Asia,Developed regions,1090
2011,Emigrants,Jordan,Asia,Western Asia,Developing regions,16
2011,Emigrants,Kazakhstan,Asia,Central Asia,Developing regions,20
2011,Emigrants,Kenya,Africa,Eastern Africa,Developing regions,46
2011,Emigrants,Kiribati,Oceania,Micronesia,Developing regions,38
2011,Emigrants,Kuwait,Asia,Western Asia,Developing regions,26
2011,Emigrants,Kyrgyzstan,Asia,Central Asia,Developing regions,2
2011,Emigrants,Lao People's Democratic Republic,Asia,South-Eastern Asia,Developing regions,13
2011,Emigrants,Latvia,Europe,Northern Europe,Developed regions,17
2011,Emigrants,Lebanon,Asia,Western Asia,Developing regions,8
2011,Emigrants,Lesotho,Africa,Southern Africa,Developing regions,0
2011,Emigrants,Liberia,Africa,Western Africa,Developing regions,1
2011,Emigrants,Libya,Africa,Northern Africa,Developing regions,2
2011,Emigrants,Liechtenstein,Europe,Western Europe,Developed regions,3
2011,Emigrants,Lithuania,Europe,Northern Europe,Developed regions,1
2011,Emigrants,Luxembourg,Europe,Western Europe,Developed regions,6
2011,Emigrants,Madagascar,Africa,Eastern Africa,Developing regions,0
2011,Emigrants,Malawi,Africa,Eastern Africa,Developing regions,7
2011,Emigrants,Malaysia,Asia,South-Eastern Asia,Developing regions,889
2011,Emigrants,Maldives,Asia,Southern Asia,Developing regions,22
2011,Emigrants,Mali,Africa,Western Africa,Developing regions,0
2011,Emigrants,Malta,Europe,Southern Europe,Developed regions,5
2011,Emigrants,Marshall Islands,Oceania,Micronesia,Developing regions,4
2011,Emigrants,Martinique,Latin America and the Caribbean,Caribbean,Developing regions,0
2011,Emigrants,Mauritania,Africa,Western Africa,Developing regions,0
2011,Emigrants,Mauritius,Africa,Eastern Africa,Developing regions,7
2011,Emigrants,Mayotte,Africa,Eastern Africa,Developing regions,0
2011,Emigrants,Mexico,Latin America and the Caribbean,Central America,Developing regions,79
2011,Emigrants,Micronesia (Federated States of),Oceania,Micronesia,Developing regions,3
2011,Emigrants,Monaco,Europe,Western Europe,Developed regions,0
2011,Emigrants,Mongolia,Asia,Eastern Asia,Developing regions,17
2011,Emigrants,Montenegro,Europe,Southern Europe,Developed regions,1
2011,Emigrants,Montserrat,Latin America and the Caribbean,Caribbean,Developing regions,0
2011,Emigrants,Morocco,Africa,Northern Africa,Developing regions,3
2011,Emigrants,Mozambique,Africa,Eastern Africa,Developing regions,3
2011,Emigrants,Myanmar,Asia,South-Eastern Asia,Developing regions,9
2011,Emigrants,Namibia,Africa,Southern Africa,Developing regions,0
2011,Emigrants,Nauru,Oceania,Micronesia,Developing regions,4
2011,Emigrants,Nepal,Asia,Southern Asia,Developing regions,41
2011,Emigrants,Netherlands,Europe,Western Europe,Developed regions,318
2011,Emigrants,New Caledonia,Oceania,Melanesia,Developing regions,30
2011,Emigrants,Nicaragua,Latin America and the Caribbean,Central America,Developing regions,3
2011,Emigrants,Niger,Africa,Western Africa,Developing regions,2
2011,Emigrants,Nigeria,Africa,Western Africa,Developing regions,9
2011,Emigrants,Niue,Oceania,Polynesia,Developing regions,56
2011,Emigrants,Northern Mariana Islands,Oceania,Micronesia,Developing regions,1
2011,Emigrants,Norway,Europe,Northern Europe,Developed regions,67
2011,Emigrants,Oman,Asia,Western Asia,Developing regions,38
2011,Emigrants,Pakistan,Asia,Southern Asia,Developing regions,79
2011,Emigrants,Palau,Oceania,Micronesia,Developing regions,0
2011,Emigrants,Panama,Latin America and the Caribbean,Central America,Developing regions,4
2011,Emigrants,Papua New Guinea,Oceania,Melanesia,Developing regions,196
2011,Emigrants,Paraguay,Latin America and the Caribbean,South America,Developing regions,1
2011,Emigrants,Peru,Latin America and the Caribbean,South America,Developing regions,21
2011,Emigrants,Philippines,Asia,South-Eastern Asia,Developing regions,408
2011,Emigrants,Poland,Europe,Eastern Europe,Developed regions,30
2011,Emigrants,Portugal,Europe,Southern Europe,Developed regions,16
2011,Emigrants,Puerto Rico,Latin America and the Caribbean,Caribbean,Developing regions,0
2011,Emigrants,Qatar,Asia,Western Asia,Developing regions,95
2011,Emigrants,Republic of Korea,Asia,Eastern Asia,Developing regions,2150
2011,Emigrants,Republic of Moldova,Europe,Eastern Europe,Developed regions,2
2011,Emigrants,Réunion,Africa,Eastern Africa,Developing regions,1
2011,Emigrants,Romania,Europe,Eastern Europe,Developed regions,21
2011,Emigrants,Russian Federation,Europe,Eastern Europe,Developed regions,71
2011,Emigrants,Rwanda,Africa,Eastern Africa,Developing regions,1
2011,Emigrants,Saint Helena,Africa,Western Africa,Developing regions,0
2011,Emigrants,Saint Kitts and Nevis,Latin America and the Caribbean,Caribbean,Developing regions,0
2011,Emigrants,Saint Lucia,Latin America and the Caribbean,Caribbean,Developing regions,4
2011,Emigrants,Saint Pierre and Miquelon,Northern America,Northern America,Developed regions,0
2011,Emigrants,Saint Vincent and the Grenadines,Latin America and the Caribbean,Caribbean,Developing regions,2
2011,Emigrants,Samoa,Oceania,Polynesia,Developing regions,670
2011,Emigrants,San Marino,Europe,Southern Europe,Developed regions,0
2011,Emigrants,Sao Tome and Principe,Africa,Middle Africa,Developing regions,0
2011,Emigrants,Saudi Arabia,Asia,Western Asia,Developing regions,202
2011,Emigrants,Senegal,Africa,Western Africa,Developing regions,1
2011,Emigrants,Serbia,Europe,Southern Europe,Developed regions,7
2011,Emigrants,Seychelles,Africa,Eastern Africa,Developing regions,2
2011,Emigrants,Sierra Leone,Africa,Western Africa,Developing regions,7
2011,Emigrants,Singapore,Asia,South-Eastern Asia,Developing regions,481
2011,Emigrants,Slovakia,Europe,Eastern Europe,Developed regions,7
2011,Emigrants,Slovenia,Europe,Southern Europe,Developed regions,9
2011,Emigrants,Solomon Islands,Oceania,Melanesia,Developing regions,87
2011,Emigrants,Somalia,Africa,Eastern Africa,Developing regions,3
2011,Emigrants,South Africa,Africa,Southern Africa,Developing regions,508
2011,Emigrants,Spain,Europe,Southern Europe,Developed regions,160
2011,Emigrants,Sri Lanka,Asia,Southern Asia,Developing regions,103
2011,Emigrants,State of Palestine,Asia,Western Asia,Developing regions,6
2011,Emigrants,Sudan,Africa,Northern Africa,Developing regions,6
2011,Emigrants,Suriname,Latin America and the Caribbean,South America,Developing regions,0
2011,Emigrants,Swaziland,Africa,Southern Africa,Developing regions,2
2011,Emigrants,Sweden,Europe,Northern Europe,Developed regions,194
2011,Emigrants,Switzerland,Europe,Western Europe,Developed regions,215
2011,Emigrants,Syrian Arab Republic,Asia,Western Asia,Developing regions,3
2011,Emigrants,Tajikistan,Asia,Central Asia,Developing regions,3
2011,Emigrants,Thailand,Asia,South-Eastern Asia,Developing regions,384
2011,Emigrants,The former Yugoslav Republic of Macedonia,Europe,Southern Europe,Developed regions,13
2011,Emigrants,Timor-Leste,Asia,South-Eastern Asia,Developing regions,23
2011,Emigrants,Togo,Africa,Western Africa,Developing regions,1
2011,Emigrants,Tokelau,Oceania,Polynesia,Developing regions,41
2011,Emigrants,Tonga,Oceania,Polynesia,Developing regions,295
2011,Emigrants,Trinidad and Tobago,Latin America and the Caribbean,Caribbean,Developing regions,3
2011,Emigrants,Tunisia,Africa,Northern Africa,Developing regions,1
2011,Emigrants,Turkey,Asia,Western Asia,Developing regions,36
2011,Emigrants,Turkmenistan,Asia,Central Asia,Developing regions,0
2011,Emigrants,Turks and Caicos Islands,Latin America and the Caribbean,Caribbean,Developing regions,0
2011,Emigrants,Tuvalu,Oceania,Polynesia,Developing regions,18
2011,Emigrants,Uganda,Africa,Eastern Africa,Developing regions,13
2011,Emigrants,Ukraine,Europe,Eastern Europe,Developed regions,6
2011,Emigrants,United Arab Emirates,Asia,Western Asia,Developing regions,381
2011,Emigrants,United Kingdom of Great Britain and Northern Ireland,Europe,Northern Europe,Developed regions,9092
2011,Emigrants,United Republic of Tanzania,Africa,Eastern Africa,Developing regions,23
